id,summary,dialogue,summary_words,dialogue_words,summary_openai_prompt1,summary_grok_prompt1,summary_gemini_prompt1,summary_openai_prompt2,summary_grok_prompt2,summary_gemini_prompt2,bertscore_openai_prompt1,bertscore_openai_prompt2,bertscore_grok_prompt1,bertscore_grok_prompt2,rouge-1_openai_prompt1,rouge-2_openai_prompt1,rouge-L_openai_prompt1,rouge-1_openai_prompt2,rouge-2_openai_prompt2,rouge-L_openai_prompt2,rouge-1_grok_prompt1,rouge-2_grok_prompt1,rouge-L_grok_prompt1,rouge-1_grok_prompt2,rouge-2_grok_prompt2,rouge-L_grok_prompt2,summary_gemini_flash_prompt1,summary_gemini_flash_prompt2,g_eval_openai_prompt1,g_eval_openai_prompt2,g_eval_grok_prompt1,g_eval_grok_prompt2,g_eval_gemini_prompt1,g_eval_gemini_prompt2,g_eval_gemini_flash_prompt1,g_eval_gemini_flash_prompt2,bertscore_gemini_prompt1,bertscore_gemini_prompt2,bertscore_gemini_flash_prompt1,bertscore_gemini_flash_prompt2,meteor_grok_prompt1,meteor_grok_prompt2,meteor_openai_prompt2,meteor_openai_prompt1,meteor_gemini_prompt1,meteor_gemini_prompt2,meteor_gemini_flash_prompt2,meteor_gemini_flash_prompt1
13729320-1,"Paul forgot about his physiotherapy and he will schedule a new appointment. Emma will be home after midnight, so Paul will prepare some food for her.","Paul: I just came back home
Paul: What a busy day
Paul: I forgot about my physiotherapy 
Emma: Oh no
Paul: It's ok, I'll schedule a new appointment
Emma: I'll be home after midnight
Paul: Do you want me to prepare some food for you?
Emma: That would be lovely",26,50,"Paul arrives home after a hectic day, realizes he missed physiotherapy and will reschedule. Emma returns after midnight. He offers to prepare food; she appreciates it.","Paul returns home after a busy day, forgetting his physiotherapy but plans to reschedule. Emma will arrive after midnight, so he offers to prepare food, which she finds lovely.","After a busy day, Paul forgot his physiotherapy appointment but will reschedule. He offered to prepare food for Emma, who will be home late after midnight.","Paul came home after a busy day, forgot physiotherapy, and will reschedule. Emma will be home after midnight. Paul offers to make food; she appreciates it.","Paul came home after a busy day and forgot his physiotherapy appointment, but he'll reschedule it. Emma will return after midnight, so Paul offers to prepare food for her, which she appreciates.","Paul had a busy day and forgot his physiotherapy appointment, which he will reschedule. He will prepare some food for Emma, who will be home late.",0.9063780307769777,0.9213189482688904,0.9109521508216858,0.9343119859695435,0.005,0,0.005,0.007,0,0.007,0.00449,0,0.00449,0.0,0,0.0,"Paul had a busy day, forgetting his physiotherapy appointment, but will reschedule.  Emma will be late, and Paul will prepare dinner for her.
","Paul had a busy day and missed his physiotherapy appointment, but will reschedule.  Emma will be home late, and Paul will prepare food for her.
",0.7915836581698221,0.6486546288954664,0.7975370538981666,0.7733747410001376,0.798067296130813,0.6873247892193599,0.596173652304767,0.6025522101762236,0.9318478107452391,0.9358228445053101,0.9337046146392822,0.942485511302948,0.3969147245762712,0.594267392686365,0.41817730906857825,0.3464992389649924,0.511340206185567,0.5620621673640821,0.646551724137931,0.569439104617882
13716003,Ellie's class is in 342 on the second floor.,"Ellie: hey, are you at the university?
Aaliyah: yep
Camille: I'm sick :/
Ellie: shiet....that's bad
Ellie: Aali, where are we having our classes now?
Aaliyah: 342 on the second floor",9,31,Ellie asks location; Aaliyah: room 342; Camille feels sick.,Ellie asks about class location; Camille is sick; it's room 342.,Camille is sick. The class is in room 342.,"Aaliyah’s at university; classes in 342, second floor; Camille’s sick.",Ellie checks if Aaliyah is at university; she is. Camille is sick. Classes are now in room 342 on the second floor.,Camille is sick. Ellie asks Aaliyah for the classroom.,0.8517155051231384,0.8867515325546265,0.8689916133880615,0.8907709717750549,0.0,0,0.0,0.0,0,0.0,0.01779,0,0.01779,0.00653,0,0.00653,"Ellie and Aaliyah are at the university; Camille is sick; class is in 342.
","Camille is sick.  Classes are in room 342.
",0.4074430217591813,0.8008967038799133,0.6439406050290563,0.7848479195770636,0.4004861282412452,0.4014975293324306,0.5906688482085565,0.41122139494809434,0.8966541886329651,0.8522841334342957,0.8611385822296143,0.8936654925346375,0.2631578947368421,0.7499999999999999,0.43684710351377015,0.1339285714285714,0.4646464646464646,0.18181818181818182,0.2293577981651376,0.5471498944405347
13731258,Joy sent Peter the link to her beauty shop.,"Peter: Can you send me the link of your beauty shop?
Joy: Definitely
Joy: It is https:// *********
Joy: Hope you will like it and feel free to ask any questions.
Peter: Okay. Let me look at it.",9,38,Peter requests Joy's beauty shop link; Joy shares it.,Peter requests Joy's beauty shop link; she provides it.,"The provided dialogue captures a brief and friendly interaction centered around a business inquiry. The conversation begins with Peter asking Joy to provide the link to her beauty shop, indicating his interest in her products or services. Joy responds immediately and positively, first confirming she will send it and then sharing the specific URL. Beyond simply providing the information, Joy extends a welcoming gesture, expressing her hope that Peter will like the shop and encouraging him to ask any questions he may have. This demonstrates a customer-friendly approach. The exchange concludes with Peter acknowledging Joy's message and stating his intention to review the website she has shared with him.",Peter asks link; Joy shares URL and invites questions.,Peter asks Joy for her beauty shop's link. Joy shares it and invites questions. Peter will review it.,Joy sent Peter the link to her beauty shop. Peter is now going to look at the website.,0.9003892540931702,0.8734583854675293,0.9144455194473268,0.907027006149292,0.00862,0,0.00862,0.0047,0,0.0047,0.00862,0,0.00862,0.00142,0,0.00142,"Peter requested Joy's beauty shop link; Joy provided it.
","Peter asked Joy for her beauty shop's link. Joy provided it and offered assistance.
",0.8357879214711657,0.7893586357600666,0.8063522456251733,0.8000129393372635,0.7702333368497107,0.8003689655529392,0.7980756012919324,0.8073793427633346,0.8615336418151855,0.9571986198425293,0.913184404373169,0.9239766597747803,0.4180283224400871,0.5111151603498542,0.19801980198019806,0.4180283224400871,0.2142857142857143,0.7531818181818182,0.5349990463475109,0.4180283224400871
13863084,Jake has got his first TOTW this year. Tom doesn't have a great team. ,"Jake: dude, I just pulled a TOTW
Jake: my first this year!
Tom: grats!
Tom: gonna sell it?
Jake: yeah
Jake: I'll try him in one or two matches
Jake: he's not a good fit for my squads
Tom: you'll have plenty of coins to buy someone that fits
Jake: that's the plan
Jake: I got lucky with this one
Tom: my pull luck sucks this year
Tom: not a single great player 
Jake: you're good at the game
Jake: you don't need help :P
Tom: I like shiny things :P",14,91,"Jake pulled his first TOTW, plans to sell; Tom congratulates, laments luck, likes shinies.","Jake pulled his first TOTW player this year, plans to try and sell it. Tom congratulates, envies his luck.",Jake got a valuable player he will sell; Tom complains about his own bad luck.,"Jake packed his first TOTW card, will sell for coins; Tom laments poor luck.","Jake pulled his first TOTW card this year and plans to sell it after trying it, to buy a better fit. Tom has poor pull luck but is skilled at the game.",Jake got a rare player he'll sell for coins. Tom complains his luck is bad.,0.8962327241897583,0.8936987519264221,0.897433340549469,0.9028865694999695,0.0,0,0.0,0.01355,0,0.01355,0.0,0,0.0,0.00436,0,0.00436,"Jake got a lucky Team of the Week (TOTW) card, his first, and plans to sell it to buy a better-fitting player, unlike Tom, who has had poor luck.
","Jake got a Team of the Week (TOTW) player, his first this year.  He plans to sell it to buy a better fit for his team. Tom's luck is poor this year.
",0.6339759857207825,0.5395668294486599,0.7239296978599783,0.7623080159260999,0.5378834233213596,0.4084547671926481,0.6672347568867081,0.7725101135728625,0.8825985789299011,0.8888829350471497,0.8832523822784424,0.9049293994903564,0.4356060606060606,0.5097151397925093,0.30065359477124187,0.2971576227390181,0.2058823529411764,0.28046306241794966,0.44415509259259267,0.3633739997376362
13728966,Mary ran out of money. Carter is going to lend her some in an hour.,"Mary: hey, im kinda broke, lend me a few box
Carter: okay, give me an hour, im at the train station
Mary: cool, thanks",15,24,"Mary asks to borrow money because she's broke; Carter agrees, needs an hour at station.","Mary, broke, asks Carter for money. He agrees to lend it in an hour from the train station.","Mary asks to borrow money from Carter, who agrees to help her in an hour.","Mary requests money. Carter agrees, asking for an hour since he's at the train station.","Mary is broke and asks Carter to lend her some money. He agrees, but needs an hour from the train station.","Mary needs to borrow money, and Carter agrees to lend it to her in an hour.",0.8866085410118103,0.8843240737915039,0.9037790894508362,0.9072424173355103,0.00357,0,0.00357,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,"Mary needs money; Carter will lend it to her in an hour.
","Mary needs money and Carter will lend her some in an hour.
",0.7954254203928243,0.799340314089821,0.6254307976663558,0.7934051319512768,0.7964350823660882,0.7864924918542497,0.7786445418751203,0.6866112935218681,0.9246059656143188,0.9341130256652832,0.9441552758216858,0.9560602903366089,0.5475796930342386,0.6771303446661986,0.3690080683436165,0.3093204941860464,0.4509803921568627,0.48450292397660816,0.5831325301204818,0.4961077844311377
13813429,Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.,"Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P",17,72,Peyton wants a game; Cameron's away a week. Peyton suggests courier; Cameron objects. Peyton insists return ASAP.,"Peyton urges Cameron to bring a video game home, but Cameron is out of town another week. Peyton suggests couriering it and to return ASAP.","Peyton wants a video game, but Cameron is busy and stuck out of town for another week.",Peyton wants Cameron to bring a game. He's away; refuses courier. Peyton demands he return home soon.,"Peyton wants Cameron to bring a video game home, but Cameron is out of town for another week. Peyton suggests sending it via courier and urges him to return ASAP.","Peyton wants a video game, but Cameron is out of town for another week and can't come home.",0.8803250193595886,0.8916042447090149,0.8946917653083801,0.8998473286628723,0.00645,0,0.00645,0.00107,0,0.00107,0.00391,0,0.00391,0.00452,0,0.00452,"Peyton repeatedly requests Cameron bring a video game home, but Cameron's out of town for a week. Peyton suggests delivery; Cameron is annoyed.
","Peyton wants Cameron to bring a video game home.  Cameron is out of town for a week and suggests a courier. Peyton wants him home ASAP.
",0.5973787903123672,0.6121762733437268,0.7123895231727648,0.7829436020807073,0.6075469530315557,0.5419001532675343,0.7174244397562618,0.7241029808862034,0.904003918170929,0.8979600071907043,0.8930639624595642,0.8970818519592285,0.4553834260057684,0.5198329331732693,0.275663860103627,0.2061855670103093,0.4694736842105263,0.43151041666666673,0.5020710059171597,0.3707774986041318
13731040,Tina will catch the evening flight back home. Ala is on her way to the meeting. She will let Tina know how it went.,"Tina: I'll tell you something, this Emirate staff looks amazing, as movie stars
Ala: Oh yes, I know, that's for purpose 
Ala: It's how it's suppose to be
Ala: They pay a lot of attention to the image
Tina: Looks nice, pleasure to observe
Tina: And I sucked at the airport, they've kept us one hour in the plane and finally I'll catch the evening flight back home
Tina: Could You imagine?
Tina: And you know, this way we had such a talkative pilot :-)
Ala: Oh, poor you
Ala: Pfff
Ala: And I'm on my way to a meeting
Tina: THE meeting?
Ala: Yes, keep your finger crossed
Tina: Sure, let me know how did it go
Ala: Ok darling, in touch",24,123,Tina praises Emirates staff but had a one-hour delay; taking evening flight with a chatty pilot. Ala goes to a meeting; Tina wishes luck.,Tina admires Emirates staff's movie-star looks. She complains about an hour-long airport delay on the plane. Ala heads to a key meeting; Tina wishes luck and requests an update.,"After admiring the airline staff's appearance, Tina complains about a frustrating flight delay. Ala expresses sympathy before heading to an important meeting, promising to connect later.","Tina praises Emirates staff’s image, but her plane waited an hour, forcing an evening flight. Ala heads to an important meeting; Tina wishes luck.","Tina admires the Emirates staff's movie-star looks, which Ala says is intentional. Tina complains about a one-hour airport delay in the plane, taking an evening flight home. Ala is heading to an important meeting and will update Tina.","Tina tells Ala that her flight was delayed for an hour. Ala expresses sympathy and mentions she's on her way to an important meeting, asking for luck.",0.8804487586021423,0.883753776550293,0.8734137415885925,0.8815574049949646,0.00471,0,0.00471,0.00492,0,0.00492,0.00478,0,0.00478,0.00227,0,0.00227,"Tina admired the Emirate staff's appearance, contrasting it with her delayed flight experience.  Ala sympathized, then rushed off to a crucial meeting, promising to update Tina afterward.
","Tina admired the Emirate staff's appearance.  Her flight was delayed, but she enjoyed a chatty pilot. Ala is off to an important meeting.
",0.6162789974771685,0.5578286438736038,0.6180419162654119,0.7670194636065802,0.7626856966906127,0.4006411400554148,0.7934414546408742,0.7164550454385319,0.8564608693122864,0.8846354484558105,0.8716213703155518,0.8786731362342834,0.1985559566787003,0.35253581107239645,0.23193430656934302,0.2345018450184501,0.145985401459854,0.32424443506062606,0.27226834768347685,0.1992753623188405
13716588,"Ann, Sue and Julie did a great job and they will have a little celebration tonight.","Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I'm glad it's over!
Julie: That's co cute of you, girl!
Ann: Let's have a little celebration tonight! 
Sue: I'm in
Julie: me too!!! aww",16,38,Ann congratulates Sue and Julie. Julie's relieved. Ann suggests celebrating tonight; Sue and Julie eagerly agree.,"Ann congratulates Sue and Julie on their success. They thank her, express relief, and agree to celebrate tonight.","Ann congratulates Sue and Julie on their success, and they all agree to celebrate tonight.",Ann congratulates Sue and Julie; Julie is glad it’s over; they all agree to celebrate tonight.,Ann congratulates Sue and Julie on their great performance. Julie is relieved it's over and finds it cute. They agree to celebrate tonight.,"Ann congratulated Sue and Julie for doing a great job and suggested a celebration, which they accepted.",0.8819018006324768,0.8962610363960266,0.9019696116447448,0.8999308943748474,0.00136,0,0.00136,0.0,0,0.0,0.0,0,0.0,0.00511,0,0.00511,"Ann congratulates Sue and Julie on their success, suggesting a celebratory evening which they both accept enthusiastically.
","Ann congratulated Sue and Julie on their accomplishment.  They'll celebrate tonight.
",0.7999645915764411,0.7925424192318226,0.7925337389156438,0.7999855858973741,0.8000958576427857,0.7988428516627637,0.7968695255342589,0.7151501972091602,0.917704463005066,0.9186100363731384,0.8932062387466431,0.9223007559776306,0.4847826086956522,0.43835978835978845,0.3449453551912568,0.2907274590163934,0.5237430167597765,0.670735144886684,0.35866477272727276,0.2486187845303867
13728157,"Callan's Samsung S8 overheats, so he's going to the store to get it repaired.","Callan: Something's wrong with my Samsung S8.
Wade: What, exactly?
Callan: All I get is a black screen.
Wade: Did you drop it or something?
Callan: I think I know, this has happened before.
Wade:  It did? What happened before?
Callan: It overheats and then it takes a while for it to restart again..
Wade: That sucks.. Be carefull with the battery, it can be dangerous.
Callan: It sure can, but I'm going to the store and let them see it. It's still under warranty.
Wade: Will you lose all your stuff?
Callan: No, I always back up my files.",14,100,"Callan's Samsung S8 overheated, causing a black screen. Wade warns; warranty planned; backups safe.",Callan's Samsung S8 shows black screen from overheating. He'll take it to store under warranty; files are backed up.,"Callan's phone overheated, causing a black screen. He's taking it for a warranty repair.","Callan's S8 overheated, causing black screen; he’ll seek warranty service. Backups exist; Wade cautions.","Callan's Samsung S8 overheats, causing a black screen. He'll take it to the store under warranty and has file backups.",Callan's phone has a black screen from overheating. He is taking it for warranty repair.,0.91657555103302,0.9114667177200317,0.9222084879875184,0.9395918250083923,0.02141,0,0.02141,0.01318,0,0.01318,0.00955,0,0.00955,0.00451,0,0.00451,"Callan's Samsung S8 has a black screen issue due to overheating.  He'll take it to the store under warranty; his data is backed up.
","Callan's Samsung S8 has a black screen; it overheats and restarts.  He'll take it to the store under warranty; his data is backed up.
",0.6020660965613849,0.6740623445854024,0.7336187553107948,0.7947269519667085,0.7037793010094014,0.4718980785043126,0.7782852453314633,0.7549926906344258,0.9370883703231812,0.926722526550293,0.9319438934326172,0.9324584007263184,0.4000000000000001,0.6141821978926051,0.16304347826086954,0.2342796092796092,0.4546074619739445,0.3180272108843537,0.4931640625,0.4957460732984293
13680286,Terence accused Daniel of taking his money. Terence finds the money later and apologizes to Daniel. Daniel is still upset.,"Terence: What the hell, Danny. You took my money, didn't you? :/
Daniel: What, your money?? Why would I
Terence: Don't play dumb
Daniel: Are you calling me a liar, Terry??
Terence: I'm not stupid, Danny
Daniel: And I'm not a thief?? That's not cool, man :/
Terence: ... Oh shit, I'm sorry, I've just found it. Forgot I'd placed it elsewhere last month
Daniel: Good for you then
Terence: Are you upset
Daniel: What do you think?? Yeah, oh-fucking-course I am",20,82,Terence accuses Daniel of stealing money; Daniel denies and is offended; Terence later finds it and apologizes; Daniel remains upset.,"Terence accuses Daniel of stealing his money, but realizes he misplaced it and apologizes. Daniel is upset by the false accusation.","Terence accuses Daniel of stealing his money, only to find it himself. He apologizes, but Daniel is left angry and offended.","Terence accuses Daniel of stealing his money. He later finds it was misplaced, apologizes, but Daniel feels insulted and remains upset.","Terence accused Daniel of stealing his money. Daniel denied it and got offended. Terence realized he misplaced it, apologized, but Daniel remained upset.","Terence accused Daniel of stealing money, but then found it himself. Daniel is angry about the false accusation.",0.939275562763214,0.9405719041824341,0.937779426574707,0.9481836557388306,0.0,0,0.0,0.00551,0,0.00551,0.0,0,0.0,0.0,0,0.0,"Terence accuses Danny of theft, but discovers his misplaced money.  Danny is understandably upset by the false accusation.
","Terence accused Daniel of stealing his money, but later apologized; he had misplaced it.  Daniel was understandably upset.
",0.786391488597453,0.6842519675657012,0.7263835258015108,0.6960574078902095,0.4602566780828946,0.4983980433867551,0.5023973712765482,0.6489385745892149,0.9427179098129272,0.92759108543396,0.91912442445755,0.9315815567970276,0.4590732396854846,0.5372340425531915,0.3618710415200562,0.5531505531505533,0.3618710415200562,0.3503334783239089,0.3957262086251001,0.2192982456140351
13821684,Edson is booking his ticket now.,"Joyce: Check this out!
Joyce: <link>
Michael: That's cheap!
Edson: No way! I'm booking my ticket now!! ",6,17,Joyce shares cheap link; Edson books.,Joyce shares cheap link; Edson books ticket.,A cheap ticket deal excites friends.,Found a cheap deal; Edson's booking.,Joyce shares cheap ticket link; Michael agrees; Edson books now.,Edson booked the cheap ticket Joyce found.,0.864912748336792,0.8731288313865662,0.8857740759849548,0.8914400935173035,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,"Cheap flight; everyone's booking.
","Cheap flight found; Edson booked immediately.
",0.4191367016241289,0.6213302343753879,0.6028395917524444,0.7990805401851969,0.7935127223672659,0.44894153079396915,0.4239219660742969,0.6950445586696998,0.8697912693023682,0.9127944707870483,0.8806011080741882,0.8886328339576721,0.2777777777777778,0.48947368421052634,0.20833333333333331,0.2112676056338028,0.1428571428571428,0.28169014084507044,0.2112676056338028,0.1428571428571428
13828119,Ethan will buy Damian a kebab. Damian had a bad day.,"Damian: are you downtown?
Ethan: yes
Ethan: why?
Damian: can you buy me a kebab?
Damian: i'm starving
Ethan: why won't you cook something for both of us, huh?
Damian: man, give me a break, i had a rough day
Ethan: ok ok
Ethan: but i really wish you weren't such a parasite
Damian: i'll change, scout's honour",11,58,Damian asks Ethan downtown to buy him kebab; Ethan begrudgingly agrees.,"Damian begs downtown Ethan for kebab; Ethan agrees, calls him parasite, Damian vows change.",Ethan agrees to buy Damian a kebab but calls him a parasite.,"Damian begs for kebab; Ethan agrees, insults him; Damian promises change.","Damian, starving after a rough day, asks downtown Ethan to buy him a kebab. Ethan agrees reluctantly, calling him a parasite. Damian promises change.",Damian asks for a kebab; Ethan agrees but calls him a parasite.,0.8971178531646729,0.9027040004730225,0.8958479762077332,0.9017471671104431,0.0,0,0.0,0.01859,0,0.01859,0.0,0,0.0,0.0,0,0.0,"Damian, starving after a rough day, asks Ethan to buy him a kebab.  Ethan complies, but expresses frustration with Damian's dependence.
","Damian, starving after a rough day, asks Ethan to buy him a kebab downtown.  Ethan complies, but expresses his frustration with Damian's dependence.
",0.5915691657788169,0.5246282095446401,0.5188931766258615,0.5945757589095939,0.4000141474637008,0.4642831796577078,0.78798311552949,0.7893125161978554,0.9370113015174866,0.9070126414299011,0.901365041732788,0.9020299911499023,0.1851851851851852,0.5061224489795918,0.1893939393939394,0.1923076923076923,0.368916797488226,0.3254877014418999,0.34246575342465757,0.4413194444444445
13862593,"Steve and Rob will talk about new Dream Theater album, after they finish listening.","Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!",14,44,Steve and Rob got Dream Theater's album; plan first listens and share thoughts later.,Steve and Rob both got the new Dream Theater album and will share opinions later.,Steve and Rob both got the new Dream Theater album and will discuss it later.,Steve bought Dream Theater’s new album; Rob’s ready to listen. They’ll compare thoughts later.,Steve and Rob both have the new Dream Theater album. They'll listen and share opinions later.,Steve and Rob both have the new Dream Theater album and will discuss it later.,0.911312222480774,0.9076113700866699,0.928298830986023,0.9340124130249023,0.00457,0,0.00457,0.0,0,0.0,0.0,0,0.0,0.00739,0,0.00739,"Steve bought the new Dream Theater album; Rob already has it.  They'll share their opinions later.
","Steve bought the new Dream Theater album and will share his opinion later; Rob already has it.
",0.7995705280105474,0.7988206943196221,0.7988239786472177,0.7925399997264404,0.6044536759282744,0.6207113566141688,0.7964113629806493,0.7995914788085312,0.9404088854789734,0.940089225769043,0.9136916399002076,0.9108194708824158,0.5178125,0.5450489276479236,0.3805389221556886,0.3627022467602178,0.5178125,0.5178125,0.5082822085889571,0.4674796747967479
13829640,Steve is calling Sue at her request.,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",7,14,Sue requests urgent call; Steve calls back.,Sue urgently asks Steve to call; he complies.,Sue urgently asked Steve to call back.,Sue requests an urgent call; Steve calls.,Sue urgently asks Steve to call her. Steve confirms he's calling now.,Steve is calling Sue about something important.,0.8778732419013977,0.8808754682540894,0.875968873500824,0.8734745979309082,0.0,0,0.0,0.01406,0,0.01406,0.0,0,0.0,0.00415,0,0.00415,"Sue urgently requests a callback from Steve.
","Sue needs Steve to call back urgently.
",0.7669152427241394,0.6647627227632673,0.788279160022525,0.8009541315807093,0.7508825609411434,0.5145014148200309,0.6383997893592183,0.5419027362479476,0.8820438385009766,0.9041507244110107,0.8840561509132385,0.8839964866638184,0.2439024390243902,0.28735632183908044,0.30864197530864196,0.3086419753086419,0.25,0.605,0.25,0.25
13864400,Mark lied to Anne about his age. Mark is 40.,"Anne: You were right, he was lying to me :/
Irene: Oh no, what happened?
Jane: who? that Mark guy?
Anne: yeah, he told me he's 30, today I saw his passport - he's 40
Irene: You sure it's so important?
Anne: he lied to me Irene",10,47,"Anne learns Mark's 40, not 30; Irene questions its importance.","Anne discovers Mark lied about his age: 40, not 30.",Anne discovered Mark lied about his age; he's 40.,Anne finds Mark lied about age; Irene doubts it's important.,"Anne discovered Mark lied about his age: he claimed 30 but his passport shows 40. Irene questions its importance, but Anne is upset.","Anne discovered Mark lied about his age; he's 40, not 30.",0.887029230594635,0.9103354215621948,0.930764377117157,0.9167906045913696,0.00773,0,0.00773,0.0,0,0.0,0.0,0,0.0,0.00883,0,0.00883,"Mark lied about his age (40, not 30); Anne is upset.
","Mark lied about his age; he's 40, not 30.
",0.6022917516146442,0.6638576039788018,0.6857945756011745,0.7904163636361705,0.5605671505679032,0.7208985942142715,0.731713324359018,0.40130667733487424,0.9474321007728576,0.9425093531608582,0.9290416836738586,0.9383723139762878,0.521694214876033,0.3703703703703704,0.24793388429752067,0.1639344262295082,0.5852864583333333,0.5132113821138211,0.4730983302411874,0.5550577459179611
13829372,"Phil received a card from Deana. Constantine was happy. Phil has sunglasses, that Deana found in the back above the radio. Deana and Phil don't know who they belong too. Phil will keep the sunglasses.","Phil: Good evening Deana! Many thanks for this nice card from you. Constantine was very happy!
Phil: Are these sunglasses also from you?
Deana: I thought they belonged your Cathreen!
Phil: Nope. She says they aren't hers.
Deana: Mine either. Look, maybe you feel like keeping them?
Deana: I seem to have so many sunglasses...
Deana: 8‑D
Phil: Where did you find them, possible that they belong to Adrian?
Deana: In this empty place above the radio. In the very back.
Deana: If Adrian wants it, no pro!
Deana: :)
Phil: :))
Deana: Exactly!
Phil: Ok, they don't belong to any of us, and nobody else drove your car. But we can look after these sunglasses.
Deana: Glad to hear it!",35,121,"Phil thanks Deana for a card that pleased Constantine. They discuss sunglasses found above the radio: not Cathreen’s or Deana’s, possibly Adrian’s. Since no one claims them, Phil and Deana agree to hold them in case.","Phil thanks Deana for a card that delighted Constantine. They discuss mysterious sunglasses found in Deana's car above the radio, which belong to none of them—including Cathreen or Adrian. Phil agrees to keep and look after them.","Phil and Deana discuss a pair of sunglasses found in Deana's car. After confirming they don't belong to them or their friends, Cathreen and Adrian, Phil agrees to look after the unclaimed sunglasses for the time being.","Phil thanks Deana for a card that made Constantine happy. They discuss sunglasses found above the car radio. Not Cathreen’s, Phil’s, Deana’s, or Adrian’s. They’ll hold onto them in case someone claims them.","Phil thanks Deana for the card that made Constantine happy. They discuss mysterious sunglasses found in Deana's car, which don't belong to Deana, Phil, or Cathreen—possibly Adrian's—and decide to keep them.","Deana found a pair of sunglasses in her car. After checking with Phil, Cathreen, and Adrian, they realize the sunglasses don't belong to any of them. Since the owner is a mystery, Phil agrees to look after them.",0.890163779258728,0.8910858631134033,0.8974781632423401,0.8923541307449341,0.00755,0,0.00755,0.00793,0,0.00793,0.00755,0,0.00755,0.00347,0,0.00347,"Phil received a card and sunglasses from Deana.  Neither Phil nor Deana own the sunglasses,  found in Deana's car.  They decide to keep them since they don't belong to anyone they know.
","Phil received a card and sunglasses, unsure of their origin.  Deana, possessing many sunglasses herself, found them in her car.  They agree the sunglasses belong to no one present and Phil will keep them.
",0.6715380975031786,0.7759551773252876,0.7634175615043394,0.7459825364105378,0.6068820750479162,0.5522812083305089,0.408456420223027,0.624911149149995,0.883864164352417,0.8750762343406677,0.9114891290664672,0.9021247029304504,0.3551013380558835,0.31786913483342055,0.36071409642598457,0.2918509680673573,0.2896743671906356,0.25760466210212724,0.3964114832535885,0.4690576923076923
13729695,Marika is coming today.,"Marika: Are you coming today?
Lara: Yes!
Marika: Great!",4,9,Lara is coming today.,Lara confirms coming today.,Lara is coming today.,Lara will come today.,'Marika asks Lara if she is coming today. Lara confirms that she is. Marika expresses her happiness.',Lara will be coming.,0.948933243751526,0.9217349886894226,0.9113852381706238,0.8757140636444092,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.00639,0,0.00639,"Lara will attend today.
","Lara is coming today.
",0.801240396965961,0.8006349690505598,0.7977215399734032,0.8040071969956488,0.7954129463370115,0.5713390236000327,0.7978511136373576,0.7872127806336371,0.948933243751526,0.8941174745559692,0.9004250168800354,0.9489332437515259,0.5888888888888889,0.5636363636363636,0.5888888888888889,0.7937500000000002,0.7937500000000002,0.20000000000000004,0.7937500000000002,0.375
13730711,Alex prefers the Flash to Barman and Superman thanks to his speed.,"Pedro: batman or superman??
Alex: honestly..  neither
Pedro: WHAT??
Alex: i honestly like the flash
Pedro: whats so good about the flash :P
Alex: duuude, he can do almost anything
Pedro: not anything
Alex: yea im sure batman can run as fast -_-
Pedro: superhuman speed? thats your pitch?
Alex: that speed opens up the whole multiverse for him.. you seriously dont get how powerful he can be
Pedro: yeah i get your point",12,74,"Pedro asks Batman or Superman; Alex prefers Flash, citing speed; Pedro concedes.",Pedro asks Batman or Superman; Alex prefers Flash for speed and multiverse powers. Pedro agrees.,Alex convinces Pedro that The Flash's superhuman speed makes him extremely powerful.,"Pedro asks Batman or Superman; Alex prefers Flash, citing multiverse-opening speed. Pedro concedes.",Pedro asks Batman or Superman. Alex prefers The Flash for his super speed and multiverse powers. Pedro agrees.,Alex thinks The Flash is more powerful than Batman or Superman because of his speed.,0.8884588479995728,0.8852757215499878,0.8894438743591309,0.896447479724884,0.0,0,0.0,0.01226,0,0.01226,0.0,0,0.0,0.0,0,0.0,"Alex prefers the Flash over Batman and Superman, citing his immense speed and multiverse access.
","Alex prefers The Flash over Batman and Superman because of his speed, which allows him access to the multiverse.
",0.5327540254340137,0.6478847796368197,0.4040545988326604,0.40153682699080473,0.7511982700330131,0.4798883381289253,0.7198934990394685,0.7579776315613829,0.8917950987815857,0.9291113615036011,0.933337390422821,0.937157928943634,0.3552532123960695,0.5555555555555557,0.3182006633499171,0.3205931495405179,0.283969465648855,0.47721344176768454,0.6003623188405797,0.5721393034825869
